Order_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Date,Ship_Date,Payment_Mode
81635,Kumar,East,Hyderabad,Technology,Binders,Product B,5883.2,5,0.09,1738.4,2023-10-07,2022-04-09,UPI
95112,Sneha,East,Mumbai,Technology,Phones,Product A,7405.32,4,0.03,899.85,2024-06-02,2022-03-14,Cash
45946,Arun,South,Chennai,Technology,Chairs,Product A,3229.89,6,0.34,,2024-04-19,2024-09-21,Card
65204,Kumar,East,Bangalore,Technology,Chairs,Product A,4890.64,8,0.23,1356.59,2022-07-08,2024-03-27,Cash
61886,Priya,West,Bangalore,Technology,Tables,Product B,8159.14,4,0.42,764.58,2022-10-04,2024-05-12,Cash
81652,Kumar,South,Chennai,Technology,Phones,Product A,9543.56,5,0.05,-94.67,2024-01-07,2024-01-14,Cash
25563,Rahul,East,Delhi,Furniture,Tables,Product A,2380.12,7,0.07,942.05,2022-04-13,2022-12-25,Cash
19847,Deepa,South,Delhi,Technology,Binders,Product B,2605.12,6,0.15,1778.49,2022-04-17,2024-03-24,Cash
36155,Priya,West,Mumbai,Office Supplies,Chairs,Product A,9404.2,4,0.38,,2023-07-29,2023-06-30,Cash
89671,Priya,East,Bangalore,Furniture,Storage,Product D,4019.52,4,0.15,967.02,2024-07-04,2022-09-09,Card
93310,Rahul,West,Delhi,Office Supplies,Storage,Product D,7211.65,4,0.2,442.71,2024-08-11,2022-09-13,UPI
77278,,West,Delhi,Technology,Phones,Product C,6161.43,1,0.15,-282.55,2024-01-27,2024-02-12,Card
28309,Deepa,West,Bangalore,Technology,Phones,Product C,2927.32,5,0.04,674.12,2022-06-22,2022-07-03,Cash
10619,Kumar,East,Hyderabad,Office Supplies,Storage,Product C,6570.27,8,0.47,1380.2,2024-07-06,2024-05-03,Card
93194,Arun,North,Delhi,Office Supplies,Phones,Product D,6590.1,7,0.27,400.68,2024-04-24,2024-09-02,UPI
60108,Kumar,East,Chennai,Office Supplies,Chairs,Product D,5965.19,5,0.39,88.62,2024-09-25,2024-09-16,Card
44707,Priya,West,Mumbai,Furniture,Binders,Product D,1086.64,3,0.33,1828.45,2022-11-27,2022-06-17,Cash
30337,Deepa,East,Delhi,Technology,Binders,Product C,9952.2,1,0.26,1553.89,2023-12-23,2022-01-06,UPI
91537,Kumar,West,Delhi,Office Supplies,Tables,Product C,4064.12,7,0.04,1095.69,2022-07-10,2023-04-10,Cash
76504,Deepa,North,Hyderabad,Technology,Chairs,Product C,6418.68,3,0.32,-158.04,2023-11-01,2022-05-27,Cash
57614,Deepa,South,Chennai,Office Supplies,Phones,Product C,8869.04,4,0.08,-137.73,2024-04-10,2022-06-16,UPI
10281,Arun,North,Mumbai,Technology,Phones,Product C,4290.56,5,0.21,-241.95,2022-08-13,2022-12-12,UPI
37420,Arun,North,Delhi,Furniture,Tables,Product C,7761.86,8,0.31,1040.74,2023-11-15,2024-09-26,Cash
90896,Priya,South,Mumbai,Technology,Tables,Product D,9721.06,7,0.39,-211.09,2022-11-19,2024-05-25,Card
49030,Rahul,East,Bangalore,Office Supplies,Phones,Product B,3653.45,9,0.34,1606.57,2024-08-11,2022-04-17,UPI
11058,Deepa,South,Delhi,Technology,Phones,Product B,4112.17,3,0.34,1982.41,2023-05-23,2023-07-04,Card
96213,Rahul,East,Delhi,Furniture,Chairs,Product C,9065.2,1,0.07,415.87,2024-08-18,2022-11-12,Card
86260,Priya,East,Bangalore,Furniture,Tables,Product B,1680.46,1,0.17,634.17,2023-07-02,2022-06-20,UPI
38404,Deepa,West,Hyderabad,Technology,Chairs,Product B,,1,0.02,1279.17,2022-05-14,2023-06-06,Card
39856,Deepa,West,Delhi,Office Supplies,Phones,Product D,9098.0,2,0.36,1842.88,2022-02-06,2024-08-22,UPI
19200,Sneha,South,Mumbai,Furniture,Storage,Product C,8233.76,2,0.48,1735.23,2022-04-03,2024-07-16,UPI
74178,Rahul,North,Chennai,Furniture,Storage,Product C,9728.57,7,0.13,-356.02,2022-03-16,2023-08-23,UPI
43997,Kumar,South,Mumbai,Technology,Phones,Product B,676.55,9,0.04,,2024-01-26,2023-03-14,UPI
35611,Arun,East,Hyderabad,Furniture,Tables,Product C,1646.16,8,0.24,1386.49,2022-07-02,2023-09-03,Card
51235,Kumar,West,Chennai,Furniture,Storage,Product C,1142.59,4,0.43,1222.23,2023-12-18,2023-05-29,Card
45057,Rahul,South,Mumbai,Office Supplies,Tables,Product C,6865.82,2,0.28,-166.95,2023-04-04,2023-02-15,UPI
11239,Arun,South,Mumbai,Office Supplies,Storage,Product C,6099.5,3,0.02,755.16,2023-11-30,2023-03-14,UPI
75661,Kumar,West,Bangalore,Office Supplies,Tables,Product B,3657.42,5,0.49,1452.04,2023-11-09,2022-11-13,UPI
55272,Sneha,West,Hyderabad,Technology,Storage,Product A,668.49,9,0.41,46.95,2023-09-19,2023-06-28,UPI
99393,Arun,West,Bangalore,Furniture,Tables,Product B,6432.65,8,0.07,1678.22,2023-02-13,2023-09-07,Cash
71212,Deepa,East,Chennai,Technology,Chairs,Product D,5744.19,3,0.46,-367.57,2022-07-26,2023-08-04,Card
25398,Kumar,West,Bangalore,Furniture,Tables,Product A,1217.74,9,0.23,1455.49,2022-09-02,2024-06-20,Card
66503,Arun,North,Hyderabad,Furniture,Chairs,Product A,9098.21,3,0.19,1039.55,2022-11-29,2024-05-12,UPI
16638,Sneha,South,Delhi,Furniture,Chairs,Product A,2069.6,8,0.23,288.0,2023-11-04,2024-08-12,Cash
16570,Arun,West,Delhi,Office Supplies,Phones,Product B,7460.74,1,0.42,1302.33,2023-06-09,2022-03-06,Cash
78785,Arun,West,Chennai,Technology,Chairs,Product D,8862.25,4,0.33,1455.91,2022-10-21,2022-02-03,Cash
19110,Sneha,East,Delhi,Technology,Binders,Product B,5836.8,4,0.03,1834.75,2024-08-11,2023-08-24,UPI
89141,Kumar,East,Bangalore,Furniture,Chairs,Product D,,6,0.48,419.44,2024-09-10,2022-08-01,Cash
22115,Priya,South,Chennai,Technology,Tables,Product B,3161.56,2,0.07,1215.04,2024-07-04,2023-04-10,UPI
49062,Kumar,North,Hyderabad,Office Supplies,Chairs,Product B,8868.9,7,0.37,1006.54,2024-01-18,2023-07-19,Cash
32911,Rahul,South,Chennai,Technology,Tables,Product B,3052.75,5,0.32,813.02,2022-09-30,2023-07-31,UPI
42556,Sneha,West,Chennai,Furniture,Tables,Product A,7487.29,6,0.09,1726.04,2023-01-14,2022-03-23,UPI
88131,Kumar,North,Mumbai,Office Supplies,Binders,Product B,9902.64,6,0.09,-492.08,2023-09-18,2022-12-11,Card
11969,Arun,North,Mumbai,Office Supplies,Chairs,Product D,9998.19,6,0.44,205.28,2023-10-26,2022-08-22,UPI
53753,Sneha,North,Chennai,Furniture,Chairs,Product D,5381.45,8,0.21,845.69,2022-01-26,2024-05-29,Cash
92811,Deepa,North,Delhi,Technology,Storage,Product D,8282.9,4,0.33,-54.27,2023-11-11,2023-09-07,Card
14470,Kumar,South,Mumbai,Furniture,Storage,Product A,9903.47,8,0.25,,2023-06-28,2022-05-11,Cash
20225,Sneha,East,Hyderabad,Technology,Phones,Product B,3809.26,9,0.36,1118.99,2024-01-03,2022-01-21,UPI
33196,Kumar,East,Bangalore,Technology,Tables,Product B,,4,0.24,694.71,2023-12-19,2022-12-25,Card
23669,Sneha,West,Mumbai,Office Supplies,Binders,Product C,1230.91,1,0.14,1536.75,2024-07-21,2023-02-25,UPI
47380,Arun,East,Chennai,Furniture,Storage,Product A,1494.91,3,0.18,627.22,2024-05-03,2024-08-18,UPI
58320,Deepa,East,Delhi,Office Supplies,Chairs,Product D,,1,0.43,896.63,2023-09-02,2023-08-31,Cash
57414,Deepa,East,Bangalore,Furniture,Phones,Product D,5928.36,7,0.23,-493.12,2022-04-01,2022-03-24,Cash
25577,Rahul,East,Mumbai,Furniture,Binders,Product B,8749.72,1,0.11,414.25,2023-04-21,2023-09-09,Cash
98009,Sneha,West,Delhi,Office Supplies,Chairs,Product D,7915.61,4,0.47,-153.02,2024-06-07,2024-06-01,Card
65409,Kumar,South,Delhi,Furniture,Chairs,Product B,6770.07,1,0.4,1224.22,2023-12-27,2023-10-30,Cash
38625,Deepa,North,Delhi,Furniture,Tables,Product B,6132.19,2,0.03,,2022-07-07,2024-02-22,UPI
91040,Deepa,East,Chennai,Technology,Tables,Product C,578.56,1,0.5,254.39,2023-07-23,2022-04-30,Card
34089,Priya,South,Hyderabad,Furniture,Storage,Product A,8735.52,5,0.35,669.58,2023-09-11,2024-05-05,Cash
46487,Priya,East,Delhi,Furniture,Storage,Product B,4236.64,7,0.08,24.07,2024-08-11,2023-05-11,Cash
75838,Deepa,East,Bangalore,Office Supplies,Chairs,Product B,5641.89,3,0.12,1812.72,2022-07-14,2024-03-03,Cash
60138,Sneha,North,Mumbai,Office Supplies,Chairs,Product B,317.34,8,0.35,-365.07,2023-06-18,2023-05-09,UPI
52823,Rahul,North,Bangalore,Furniture,Storage,Product C,9367.13,5,0.39,,2023-11-29,2024-05-26,Cash
47208,Deepa,North,Chennai,Technology,Storage,Product B,9037.13,5,0.12,778.4,2024-05-29,2022-08-15,UPI
64061,Arun,East,Chennai,Technology,Chairs,Product A,5478.45,5,0.13,1047.37,2022-03-26,2024-09-15,Card
40659,Kumar,East,Bangalore,Office Supplies,Binders,Product A,5815.39,8,0.15,256.51,2023-08-15,2023-02-25,Cash
41890,Rahul,East,Hyderabad,Furniture,Chairs,Product D,7079.67,2,0.3,1916.74,2024-04-20,2024-02-21,UPI
89134,Arun,North,Chennai,Furniture,Binders,Product A,2720.48,2,0.09,204.63,2022-03-18,2022-05-19,Cash
57055,Rahul,West,Chennai,Technology,Binders,Product D,2296.96,8,0.05,972.19,2022-11-26,2022-08-16,Cash
29508,Arun,South,Bangalore,Technology,Chairs,Product A,6772.83,9,0.34,1983.54,2023-01-18,2022-12-02,Card
52287,Kumar,West,Chennai,Technology,Phones,Product D,1133.78,2,0.39,1702.74,2023-03-09,2022-08-19,Card
88916,Kumar,East,Hyderabad,Office Supplies,Storage,Product B,4595.21,4,0.25,840.82,2023-01-12,2022-11-21,UPI
36984,,East,Hyderabad,Furniture,Tables,Product C,4978.33,8,0.18,1975.94,2022-12-07,2022-04-20,UPI
18125,Sneha,West,Hyderabad,Office Supplies,Chairs,Product C,3875.24,2,0.22,1253.42,2022-06-26,2024-03-24,UPI
46059,Arun,East,Mumbai,Furniture,Binders,Product C,1934.15,4,0.19,21.75,2023-03-02,2023-03-23,Card
79569,Priya,South,Hyderabad,Office Supplies,Chairs,Product B,3617.63,1,0.48,,2023-02-28,2024-07-07,UPI
27087,Arun,East,Hyderabad,Furniture,Storage,Product C,3441.82,2,0.38,336.23,2024-08-24,2022-01-09,Card
15704,Priya,South,Mumbai,Technology,Binders,Product A,5042.73,7,0.1,360.03,2022-06-23,2022-05-10,Card
70576,Kumar,West,Delhi,Technology,Tables,Product D,6779.34,1,0.19,,2023-02-10,2022-12-21,Cash
83384,Rahul,West,Chennai,Technology,Tables,Product B,9685.53,1,0.27,960.66,2022-03-23,2024-09-23,Cash
97128,Priya,East,Hyderabad,Office Supplies,Tables,Product C,1527.22,2,0.31,-404.77,2022-01-21,2022-09-26,UPI
82460,Arun,South,Chennai,Technology,Phones,Product A,8742.87,4,0.23,1693.62,2023-11-22,2023-11-18,Card
37208,Arun,East,Bangalore,Furniture,Binders,Product A,2913.36,7,0.41,241.99,2023-02-02,2024-07-18,Card
95150,Sneha,North,Chennai,Office Supplies,Binders,Product B,5954.59,4,0.38,1992.69,2022-11-26,2022-08-04,Card
76024,Kumar,North,Mumbai,Furniture,Phones,Product B,5512.7,5,0.25,1885.48,2022-08-13,2022-09-06,Cash
49882,Arun,North,Chennai,Office Supplies,Binders,Product C,5613.79,4,0.43,1851.33,2024-02-16,2023-09-12,Card
35923,,North,Chennai,Furniture,Phones,Product D,7261.25,4,0.38,1527.82,2023-02-06,2023-08-20,UPI
39165,Rahul,East,Chennai,Furniture,Chairs,Product C,3878.71,9,0.39,51.53,2024-02-20,2024-03-16,UPI
77203,Priya,North,Delhi,Office Supplies,Storage,Product C,3259.09,6,0.48,831.58,2024-02-02,2023-01-11,Cash
14114,Sneha,South,Delhi,Office Supplies,Tables,Product B,8543.06,3,0.13,60.76,2024-02-24,2023-02-27,UPI
74965,Rahul,West,Bangalore,Technology,Phones,Product C,2278.94,6,0.13,149.19,2024-06-12,2023-12-18,Card
46321,Kumar,West,Mumbai,Technology,Phones,Product C,1884.44,7,0.44,1027.38,2024-05-04,2022-02-12,Card
83297,Sneha,North,Chennai,Furniture,Phones,Product D,254.51,7,0.39,-397.92,2024-07-09,2023-12-20,UPI
35426,Priya,North,Chennai,Furniture,Chairs,Product A,2184.72,8,0.46,1923.65,2023-03-14,2022-12-16,Cash
27772,Priya,North,Chennai,Furniture,Phones,Product A,5233.46,4,0.03,1796.68,2022-09-29,2023-07-17,Card
13712,,East,Chennai,Office Supplies,Storage,Product D,5431.24,1,0.31,451.92,2022-10-07,2022-05-25,Card
11367,Kumar,West,Delhi,Office Supplies,Storage,Product A,2618.76,6,0.07,788.56,2022-08-11,2022-05-23,Cash
61924,Sneha,North,Bangalore,Technology,Tables,Product C,815.51,8,0.25,665.3,2023-08-10,2023-07-21,Card
13726,Sneha,South,Hyderabad,Furniture,Chairs,Product D,7471.94,5,0.08,1705.5,2023-10-25,2022-04-19,UPI
99152,Arun,North,Mumbai,Technology,Storage,Product D,7603.96,3,0.06,1221.5,2024-07-25,2022-02-04,UPI
37723,Deepa,West,Chennai,Office Supplies,Binders,Product B,9978.58,4,0.01,195.28,2024-05-20,2022-07-21,Cash
19108,Deepa,North,Bangalore,Office Supplies,Binders,Product A,9010.29,8,0.32,617.1,2023-05-24,2022-05-01,Cash
87714,Sneha,West,Hyderabad,Office Supplies,Binders,Product B,9268.01,6,0.18,572.41,2022-12-08,2024-03-12,UPI
45643,Sneha,North,Bangalore,Technology,Phones,Product C,8002.22,5,0.05,1898.34,2024-07-17,2022-08-19,Cash
41324,Rahul,South,Delhi,Office Supplies,Phones,Product D,6193.48,9,0.16,,2023-09-09,2023-09-24,UPI
93360,Rahul,North,Hyderabad,Furniture,Binders,Product C,1372.6,3,0.08,-276.06,2022-02-11,2023-11-21,Cash
18927,,South,Bangalore,Technology,Tables,Product A,6260.9,7,0.47,1701.55,2022-06-25,2024-08-23,UPI
32443,,South,Delhi,Office Supplies,Tables,Product B,653.96,9,0.16,1741.71,2022-09-02,2022-07-06,Card
89973,Arun,North,Bangalore,Technology,Phones,Product A,,4,0.17,1679.35,2022-09-10,2024-04-11,Card
73449,Priya,South,Bangalore,Technology,Binders,Product C,4870.03,3,0.42,777.44,2022-10-01,2024-05-01,UPI
86743,Rahul,East,Hyderabad,Office Supplies,Tables,Product B,7004.98,1,0.32,1149.36,2024-08-16,2022-08-05,Card
70233,Arun,North,Delhi,Office Supplies,Phones,Product A,617.21,9,0.36,908.41,2022-11-30,2024-01-05,UPI
35537,Kumar,North,Chennai,Technology,Binders,Product C,5389.06,1,0.32,-326.38,2023-08-27,2022-05-12,Cash
87576,Rahul,South,Mumbai,Technology,Chairs,Product A,3082.51,2,0.47,989.59,2022-01-11,2024-04-26,Card
32612,Priya,South,Hyderabad,Office Supplies,Binders,Product D,2921.19,9,0.1,-465.96,2022-06-01,2022-10-01,Card
16471,Kumar,North,Delhi,Furniture,Binders,Product B,,5,0.49,312.47,2022-07-08,2024-01-30,Card
45631,Kumar,East,Bangalore,Technology,Storage,Product B,106.33,4,0.42,1830.73,2024-08-17,2023-09-29,UPI
41348,Priya,South,Delhi,Technology,Storage,Product B,4719.94,9,0.29,260.11,2023-11-07,2022-01-10,Card
74732,Rahul,South,Mumbai,Furniture,Chairs,Product D,4917.01,9,0.33,1849.57,2023-09-30,2023-02-09,Cash
11177,Deepa,West,Mumbai,Office Supplies,Chairs,Product B,8645.0,2,0.32,125.33,2022-07-30,2024-07-18,Card
14760,Priya,East,Chennai,Office Supplies,Binders,Product D,4540.4,3,0.03,286.41,2024-08-30,2023-08-04,Cash
42779,Priya,East,Chennai,Furniture,Tables,Product B,3699.21,3,0.11,1071.02,2022-04-07,2023-09-21,Card
31636,Priya,North,Mumbai,Office Supplies,Chairs,Product A,9948.0,5,0.48,1404.07,2024-03-31,2023-01-06,Card
91889,Kumar,East,Hyderabad,Office Supplies,Binders,Product A,5755.01,3,0.27,753.47,2022-12-05,2024-03-12,Cash
63551,Arun,North,Hyderabad,Technology,Phones,Product A,4778.87,6,0.19,1705.29,2022-02-16,2023-09-11,Card
21556,Deepa,West,Bangalore,Technology,Storage,Product A,5009.76,2,0.38,-399.4,2024-03-30,2024-09-09,Cash
37598,Rahul,East,Chennai,Technology,Tables,Product D,8110.89,6,0.26,1805.49,2024-01-06,2023-06-23,Cash
21563,Rahul,South,Bangalore,Furniture,Binders,Product C,3472.7,6,0.01,-9.23,2024-09-01,2022-02-24,Cash
56819,,West,Chennai,Office Supplies,Phones,Product C,3952.69,2,0.37,1710.6,2022-02-26,2022-09-06,Card
83770,Priya,North,Mumbai,Office Supplies,Storage,Product A,7583.15,6,0.37,502.16,2022-03-16,2022-12-05,Card
36966,Deepa,West,Hyderabad,Technology,Phones,Product C,822.54,6,0.08,1581.89,2022-09-11,2022-10-10,Cash
91709,Rahul,North,Hyderabad,Technology,Binders,Product C,8665.17,6,0.48,1179.16,2023-10-25,2022-02-04,Card
69889,Sneha,West,Mumbai,Furniture,Chairs,Product B,4359.01,5,0.11,-60.15,2023-07-25,2024-03-11,UPI
36987,Rahul,North,Bangalore,Office Supplies,Storage,Product D,5854.8,7,0.23,1795.12,2024-04-16,2023-07-04,Cash
88714,Priya,East,Bangalore,Furniture,Phones,Product A,7599.01,5,0.06,113.79,2024-08-09,2022-12-11,Cash
68348,Sneha,South,Delhi,Office Supplies,Chairs,Product C,2733.91,1,0.3,110.35,2023-08-21,2024-06-11,UPI
34596,Arun,North,Chennai,Furniture,Tables,Product C,8914.11,9,0.19,1535.45,2022-06-19,2022-08-29,UPI
43174,Deepa,West,Bangalore,Technology,Binders,Product A,9794.33,3,0.18,-235.32,2022-05-26,2023-05-09,Cash
74106,Arun,North,Mumbai,Furniture,Binders,Product B,4993.32,2,0.41,55.09,2024-04-18,2024-01-01,UPI
79967,Arun,North,Bangalore,Furniture,Storage,Product A,9375.68,6,0.0,759.19,2022-02-02,2022-06-28,Cash
69182,Deepa,North,Hyderabad,Technology,Phones,Product B,111.17,8,0.4,1576.19,2023-05-30,2022-02-15,Card
97163,Deepa,West,Chennai,Office Supplies,Tables,Product C,8952.95,2,0.29,-131.29,2024-03-06,2022-11-02,UPI
49310,Rahul,South,Delhi,Office Supplies,Storage,Product D,3179.35,4,0.49,869.17,2022-09-14,2023-11-03,Cash
66088,Rahul,East,Chennai,Technology,Storage,Product B,3183.8,2,0.29,1278.1,2022-05-06,2022-09-28,Cash
18906,Deepa,South,Hyderabad,Furniture,Phones,Product B,,9,0.03,1651.49,2024-08-16,2023-11-16,Cash
46914,Sneha,North,Hyderabad,Furniture,Tables,Product A,3238.44,2,0.03,1838.91,2022-04-23,2024-01-05,UPI
55379,Kumar,West,Hyderabad,Furniture,Phones,Product C,2213.5,2,0.44,1461.6,2024-03-25,2023-02-06,Card
88612,Rahul,South,Hyderabad,Office Supplies,Binders,Product D,9068.1,5,0.42,1132.07,2024-03-15,2024-01-14,Card
47650,Kumar,North,Mumbai,Furniture,Chairs,Product A,9000.33,5,0.17,584.05,2022-12-08,2023-08-28,UPI
56881,Sneha,East,Delhi,Office Supplies,Binders,Product A,1111.89,7,0.31,,2022-02-17,2024-07-12,Cash
56413,Deepa,East,Hyderabad,Furniture,Binders,Product D,1514.3,1,0.24,1274.34,2022-12-30,2024-08-30,Cash
16012,Sneha,East,Hyderabad,Technology,Storage,Product C,8633.98,2,0.48,1981.84,2024-02-26,2023-03-09,Cash
60115,Rahul,North,Bangalore,Technology,Binders,Product D,4049.48,6,0.47,,2023-02-02,2023-02-27,UPI
17151,Arun,West,Delhi,Office Supplies,Tables,Product A,1775.79,2,0.49,-458.22,2022-07-14,2022-05-13,UPI
67716,Deepa,South,Chennai,Office Supplies,Binders,Product A,5155.63,4,0.43,,2024-04-30,2023-02-16,Cash
46378,Priya,East,Delhi,Technology,Tables,Product B,4225.01,6,0.45,1036.62,2024-01-07,2024-01-10,Cash
52652,Kumar,North,Delhi,Technology,Phones,Product D,2269.7,7,0.11,1224.19,2023-12-26,2022-08-15,Cash
82430,Sneha,North,Delhi,Furniture,Storage,Product D,7235.45,5,0.42,1299.31,2022-11-17,2022-05-25,UPI
23467,Deepa,South,Hyderabad,Technology,Tables,Product D,6349.76,8,0.35,895.27,2024-03-04,2023-08-03,UPI
41010,Sneha,East,Hyderabad,Office Supplies,Binders,Product A,1086.65,6,0.48,58.4,2022-05-18,2023-06-26,Card
64691,Deepa,North,Mumbai,Technology,Storage,Product C,9261.33,5,0.29,1855.5,2022-12-21,2022-05-07,Cash
74157,Rahul,South,Chennai,Office Supplies,Storage,Product A,5628.85,4,0.04,1241.67,2024-04-24,2022-08-02,Cash
22289,Rahul,West,Bangalore,Office Supplies,Tables,Product B,2577.02,6,0.3,92.1,2022-03-11,2024-07-24,Card
54976,Rahul,West,Delhi,Furniture,Tables,Product A,2142.29,6,0.34,305.8,2024-03-21,2023-03-06,Cash
53596,Sneha,West,Chennai,Furniture,Chairs,Product A,1445.89,6,0.11,1804.82,2023-08-05,2023-03-15,Card
33171,Priya,East,Chennai,Furniture,Chairs,Product A,4303.91,1,0.2,1718.71,2023-04-28,2023-08-17,UPI
96365,Rahul,South,Mumbai,Furniture,Storage,Product B,1441.86,6,0.3,512.87,2023-12-21,2022-08-28,Card
54139,Deepa,South,Bangalore,Technology,Chairs,Product D,4216.58,1,0.19,-404.23,2023-12-13,2023-10-08,Card
58713,Rahul,North,Delhi,Furniture,Binders,Product C,1572.83,5,0.19,-378.76,2022-02-28,2022-11-26,UPI
39734,Arun,North,Bangalore,Technology,Phones,Product C,6602.39,7,0.07,209.8,2024-02-10,2024-03-24,Cash
82588,Rahul,North,Mumbai,Furniture,Storage,Product B,7873.9,1,0.47,1072.81,2023-01-24,2022-05-01,Card
73646,Sneha,South,Hyderabad,Furniture,Phones,Product D,5540.28,1,0.38,960.49,2024-05-02,2022-02-17,Card
13654,Priya,North,Chennai,Office Supplies,Chairs,Product D,6832.56,6,0.0,1084.57,2022-12-17,2022-03-27,Cash
99022,Arun,South,Delhi,Technology,Tables,Product B,9389.95,7,0.38,1293.21,2024-04-25,2024-03-06,Card
28743,Sneha,South,Hyderabad,Office Supplies,Storage,Product A,6419.88,6,0.37,-452.42,2024-05-18,2022-12-20,UPI
58368,Sneha,West,Mumbai,Furniture,Chairs,Product D,3705.17,5,0.0,-237.29,2022-12-05,2022-01-15,Card
84172,Sneha,North,Bangalore,Technology,Binders,Product C,4549.85,6,0.18,398.71,2023-11-08,2023-10-01,Cash
16441,Deepa,West,Chennai,Furniture,Storage,Product B,8619.2,3,0.3,-112.85,2024-01-27,2024-04-18,Cash
34611,,East,Delhi,Office Supplies,Storage,Product C,1394.13,9,0.23,-311.7,2023-08-19,2022-06-23,Card
22149,Deepa,East,Hyderabad,Technology,Tables,Product A,3324.8,5,0.39,1102.41,2023-03-12,2022-08-24,Cash
69189,,East,Hyderabad,Office Supplies,Storage,Product B,5815.07,2,0.21,1538.34,2023-03-26,2022-07-02,Cash
31675,,South,Chennai,Furniture,Tables,Product C,6796.26,7,0.08,1381.57,2023-01-12,2022-02-22,Card
81031,Arun,South,Bangalore,Furniture,Chairs,Product C,7658.64,3,0.49,1542.6,2024-08-16,2024-02-22,Card
52668,Kumar,South,Mumbai,Furniture,Binders,Product A,3250.25,1,0.12,1164.64,2023-01-26,2023-11-14,Cash
23673,Sneha,North,Bangalore,Technology,Binders,Product B,1544.01,3,0.36,1338.36,2023-04-26,2023-02-01,Card
86666,Arun,West,Bangalore,Office Supplies,Storage,Product D,9552.91,9,0.07,179.45,2024-03-31,2024-07-23,UPI
98204,Arun,South,Bangalore,Office Supplies,Storage,Product D,856.28,5,0.16,1982.52,2022-04-24,2024-04-09,Card
90758,Priya,West,Chennai,Furniture,Chairs,Product C,1048.47,7,0.22,-42.09,2024-01-16,2024-03-12,Cash
75429,Kumar,West,Chennai,Office Supplies,Tables,Product A,4999.93,3,0.1,36.23,2024-02-13,2023-03-07,UPI
33669,Priya,West,Mumbai,Technology,Binders,Product C,8210.78,4,0.22,222.3,2024-06-21,2022-10-03,Cash
44068,Arun,North,Bangalore,Furniture,Tables,Product A,7767.59,1,0.08,1938.33,2022-06-21,2024-05-12,Cash
98789,Deepa,North,Chennai,Furniture,Chairs,Product D,9383.22,3,0.28,1970.72,2022-01-18,2022-07-28,UPI
19435,Arun,East,Mumbai,Furniture,Binders,Product C,1501.87,7,0.33,1487.23,2022-08-23,2022-05-30,Card
62249,Priya,East,Mumbai,Technology,Binders,Product C,3819.7,4,0.03,1072.64,2022-11-06,2022-10-29,Cash
47384,Kumar,West,Bangalore,Furniture,Phones,Product A,2893.21,2,0.44,800.16,2024-06-13,2024-07-22,Card
91929,Sneha,East,Delhi,Furniture,Chairs,Product B,8622.61,5,0.09,1926.55,2023-10-31,2023-03-31,Card
86153,Sneha,West,Bangalore,Furniture,Chairs,Product A,4934.71,5,0.11,1239.06,2023-12-24,2023-07-05,UPI
85388,Kumar,North,Delhi,Furniture,Phones,Product B,365.79,2,0.33,1861.83,2022-10-08,2023-11-06,Cash
41401,Sneha,North,Mumbai,Office Supplies,Tables,Product D,7108.85,6,0.23,291.38,2024-04-10,2024-09-06,UPI
81831,Sneha,North,Chennai,Furniture,Phones,Product C,3948.11,4,0.25,334.44,2022-07-15,2023-01-20,UPI
44084,Priya,South,Hyderabad,Technology,Chairs,Product C,5358.35,1,0.06,1636.81,2022-04-25,2024-02-28,Cash
65826,,West,Mumbai,Furniture,Tables,Product A,8948.5,3,0.4,-125.36,2023-02-01,2024-08-06,Cash
46451,Rahul,North,Chennai,Furniture,Binders,Product A,2641.7,9,0.31,1864.82,2023-11-03,2024-03-12,UPI
17227,Deepa,West,Mumbai,Office Supplies,Phones,Product D,2478.62,7,0.07,768.69,2023-10-29,2023-09-12,UPI
41910,Deepa,East,Bangalore,Furniture,Tables,Product D,2705.61,6,0.19,1816.03,2023-07-17,2023-06-20,UPI
46041,,East,Delhi,Office Supplies,Tables,Product B,3447.27,1,0.41,341.98,2023-02-22,2022-08-23,Cash
98920,Deepa,North,Mumbai,Technology,Tables,Product D,,9,0.28,1289.9,2022-10-11,2023-09-28,Cash
75681,Kumar,West,Chennai,Office Supplies,Phones,Product D,7002.47,9,0.05,707.19,2023-08-08,2022-05-11,UPI
91571,Kumar,North,Bangalore,Furniture,Binders,Product D,2153.25,1,0.19,1067.01,2022-11-24,2024-04-03,Cash
75481,Arun,East,Hyderabad,Technology,Tables,Product D,9268.84,6,0.12,760.93,2022-12-07,2024-01-01,Cash
78576,Arun,North,Bangalore,Furniture,Phones,Product B,2235.29,7,0.26,1917.79,2023-09-14,2023-10-24,Cash
74174,Deepa,West,Delhi,Office Supplies,Chairs,Product D,2630.86,2,0.42,1230.26,2024-03-08,2023-07-26,Card
36160,Rahul,East,Bangalore,Technology,Phones,Product B,3040.5,8,0.22,128.3,2022-08-09,2024-07-21,Card
27633,Arun,South,Hyderabad,Technology,Phones,Product A,7708.53,8,0.22,1774.19,2022-01-09,2022-08-27,UPI
27014,,East,Chennai,Office Supplies,Phones,Product C,4333.3,6,0.45,235.07,2024-06-27,2023-08-07,Card
